claim_text,label
"What I'd like to do is read this motion for you: “That the Standing Committee on Foreign Affairs and International Development recommend to the House, in its statutory review of the Special Economic Measures Act which is up for review as of March 23, 2016 as mandated by section 20(1) of the Freezing Assets of Corrupt Foreign Officials Act, as proposed during the 2nd Session of the 41st Parliament, by former member of Parliament Irwin Cotler in section 3 of Bill C-689, an act to enact the global human rights accountability act and to make related amendments to the Special Economic Measures Act and the Immigration and Refugee Protection Act, which authorizes Canada to publicly identify and impose sanctions, in the form of banning visas and freezing assets of human rights violators, including those individuals responsible for the persecution and murder of Russian lawyer Sergei Magnitsky, democratic opposition leader Boris Nemtsov and the imprisonment of Ukrainian pilot, Nadiya Savchenko, who has been held hostage in Russia for 21 months.” We'll distribute the motion.",True
"It states: 39. (1) Subsections (2) to (7) apply if Bill C-627, introduced in the 2nd session of the 41st Parliament Then it states: If subsection 25(1) of this Act comes into force before section 2 of the other Act, then (a) that section 2 is deemed never to have come into force and is repealed; So we're talking about your section.",False
"It states: 39. (1) Subsections (2) to (7) apply if Bill C-627, introduced in the 2nd session of the 41st Parliament Then it states: If subsection 25(1) of this Act comes into force before section 2 of the other Act, then (a) that section 2 is deemed never to have come into force and is repealed; So we're talking about your section.",False
"It states: 39. (1) Subsections (2) to (7) apply if Bill C-627, introduced in the 2nd session of the 41st Parliament Then it states: If subsection 25(1) of this Act comes into force before section 2 of the other Act, then (a) that section 2 is deemed never to have come into force and is repealed; So we're talking about your section.",False
"It states: 39. (1) Subsections (2) to (7) apply if Bill C-627, introduced in the 2nd session of the 41st Parliament Then it states: If subsection 25(1) of this Act comes into force before section 2 of the other Act, then (a) that section 2 is deemed never to have come into force and is repealed; So we're talking about your section.",False
"It states: 39. (1) Subsections (2) to (7) apply if Bill C-627, introduced in the 2nd session of the 41st Parliament Then it states: If subsection 25(1) of this Act comes into force before section 2 of the other Act, then (a) that section 2 is deemed never to have come into force and is repealed; So we're talking about your section.",False
"It states: 39. (1) Subsections (2) to (7) apply if Bill C-627, introduced in the 2nd session of the 41st Parliament Then it states: If subsection 25(1) of this Act comes into force before section 2 of the other Act, then (a) that section 2 is deemed never to have come into force and is repealed; So we're talking about your section.",False
"It states: 39. (1) Subsections (2) to (7) apply if Bill C-627, introduced in the 2nd session of the 41st Parliament Then it states: If subsection 25(1) of this Act comes into force before section 2 of the other Act, then (a) that section 2 is deemed never to have come into force and is repealed; So we're talking about your section.",False
"It states: 39. (1) Subsections (2) to (7) apply if Bill C-627, introduced in the 2nd session of the 41st Parliament Then it states: If subsection 25(1) of this Act comes into force before section 2 of the other Act, then (a) that section 2 is deemed never to have come into force and is repealed; So we're talking about your section.",False
"It states: 39. (1) Subsections (2) to (7) apply if Bill C-627, introduced in the 2nd session of the 41st Parliament Then it states: If subsection 25(1) of this Act comes into force before section 2 of the other Act, then (a) that section 2 is deemed never to have come into force and is repealed; So we're talking about your section.",False
"It states: 39. (1) Subsections (2) to (7) apply if Bill C-627, introduced in the 2nd session of the 41st Parliament Then it states: If subsection 25(1) of this Act comes into force before section 2 of the other Act, then (a) that section 2 is deemed never to have come into force and is repealed; So we're talking about your section.",False
Here we are talking about the 2nd session of the 41st Parliament—,False
Here we are talking about the 2nd session of the 41st Parliament—,False
Here we are talking about the 2nd session of the 41st Parliament—,False
Here we are talking about the 2nd session of the 41st Parliament—,False
Here we are talking about the 2nd session of the 41st Parliament—,False
Here we are talking about the 2nd session of the 41st Parliament—,False
Here we are talking about the 2nd session of the 41st Parliament—,False
Here we are talking about the 2nd session of the 41st Parliament—,False
Here we are talking about the 2nd session of the 41st Parliament—,False
Here we are talking about the 2nd session of the 41st Parliament—,False
Here we are talking about the 2nd session of the 41st Parliament—,False
Here we are talking about the 2nd session of the 41st Parliament—,False
"With regard to Bill C-11 from the 1st session of the 38th Parliament, “An Act to establish a procedure for the disclosure of wrongdoings in the public sector, including the protection of persons who disclose the wrongdoings”, what are the details of all codes of conduct that have been implemented, considered, modified, or withdrawn by the government under Chapter 46, clauses 5 through 7, of the bill since it received Royal Assent on November 25, 2005, and what is the current status of each code of conduct?",False
